node,BreitbartNews,FiveThirtyEight,csmonitor,MotherJones,NRO,dailykos,theblaze,thenation,DRUDGE_REPORT,WSJ,washingtonpost,FoxNews,NPR
25333412,0,0,0,0,0,0,0,0,0,1,0,0,0
25333530,0,0,0,0,0,0,0,0,0,1,0,1,0
25333888,0,0,0,0,0,0,0,0,0,1,0,1,1
25334191,0,0,0,0,0,0,0,0,0,1,1,0,0
25334193,0,0,0,0,0,0,0,0,0,1,0,1,0
25334560,0,0,0,0,0,0,0,0,0,1,0,1,0
25334657,0,0,0,0,0,0,0,0,0,1,0,0,0
25334729,0,0,0,0,0,0,0,0,0,1,0,0,1
25334856,0,0,0,0,0,0,0,0,0,1,0,1,1
25335331,0,0,0,0,0,0,0,0,0,1,0,0,0
25335734,0,0,0,0,0,0,0,0,0,1,0,1,0
25335975,0,0,0,0,0,0,0,0,0,1,1,0,0
25336301,0,0,0,0,0,0,0,0,0,1,0,1,0
25336381,0,0,0,0,0,0,0,0,0,1,1,0,0
25337488,0,0,0,0,0,0,0,0,0,1,1,1,0
25337520,0,0,0,0,0,0,0,0,0,1,0,1,1
25337755,0,0,0,0,0,0,0,0,0,1,0,1,1
25337839,0,0,0,0,0,0,0,0,0,1,0,1,0
25338149,0,0,0,0,0,0,0,0,0,1,1,1,0
25338394,0,0,0,0,0,0,0,0,0,1,0,1,1
25338427,0,0,0,0,0,0,0,0,0,1,0,1,0
25338626,0,0,0,0,0,0,0,0,0,1,1,1,0
25339214,0,0,0,0,0,0,0,0,0,1,0,1,0
25339944,0,0,0,0,0,0,0,0,0,1,0,1,0
25340477,0,0,0,0,0,0,0,0,0,1,0,1,1
25341099,0,0,0,0,0,0,0,0,0,1,1,1,1
25341360,0,0,0,0,0,0,0,0,0,1,0,1,1
25341448,0,0,0,0,0,0,0,0,0,1,0,1,0
25341862,0,0,0,0,0,0,0,0,0,1,0,0,0
25341919,0,0,0,0,0,0,0,0,0,1,0,0,0
25342475,0,0,0,0,0,0,0,0,0,1,0,1,1
25342577,0,0,0,0,0,0,0,0,0,1,0,1,1
25342645,0,0,0,0,0,0,0,0,0,1,1,0,1
25342679,0,0,0,0,0,0,0,0,0,1,0,1,1
25343190,0,0,0,0,0,0,0,0,0,1,0,0,1
25343264,0,0,0,0,0,0,0,0,0,1,0,1,1
25343481,0,0,0,0,0,0,0,0,0,1,0,0,0
25343645,0,0,0,0,0,0,0,0,0,1,0,0,0
25343998,0,0,0,0,0,0,0,0,0,1,0,0,0
25344160,0,0,0,0,0,0,0,0,0,1,0,0,0
25344293,0,0,0,0,0,0,0,0,0,1,0,0,0
25344342,0,0,0,0,0,0,0,0,0,1,0,1,1
25344714,0,0,0,0,0,0,0,0,0,1,0,0,0
25345136,0,0,0,0,0,0,0,0,0,1,0,1,0
25345145,0,0,0,0,0,0,0,0,0,1,1,1,1
25345171,0,0,0,0,0,0,0,0,0,1,0,1,1
25345533,0,0,0,0,0,0,0,0,0,1,0,1,1
25345818,0,0,0,0,0,0,0,0,0,1,0,1,1
25346622,0,0,0,0,0,0,0,0,0,1,0,1,0
25347006,0,0,0,0,0,0,0,0,0,1,0,1,0
25347019,0,0,0,0,0,0,0,0,0,1,1,1,1
25347702,0,0,0,0,0,0,0,0,0,1,0,1,0
25347965,0,0,0,0,0,0,0,0,0,1,1,1,0
25348069,0,0,0,0,0,0,0,0,0,1,0,0,0
25348304,0,0,0,0,0,0,0,0,0,1,0,1,1
25348414,0,0,0,0,0,0,0,0,0,1,0,0,0
25348926,0,0,0,0,0,0,0,0,0,1,0,0,0
25349004,0,0,0,0,0,0,0,0,0,1,0,1,1
25349174,0,0,0,0,0,0,0,0,0,1,0,0,0
25349751,0,0,0,0,0,0,0,0,0,1,0,1,1
25349798,0,0,0,0,0,0,0,0,0,1,0,1,1
25349954,0,0,0,0,0,0,0,0,0,1,0,1,0
25349994,0,0,0,0,0,0,0,0,0,1,0,1,0
25350538,0,0,0,0,0,0,0,0,0,1,0,1,0
25350759,0,0,0,0,0,0,0,0,0,1,0,1,0
25350965,0,0,0,0,0,0,0,0,0,1,0,1,1
25351036,0,0,0,0,0,0,0,0,0,1,0,0,0
25351297,0,0,0,0,0,0,0,0,0,1,1,1,1
25351810,0,0,0,0,0,0,0,0,0,1,0,0,0
25351904,0,0,0,0,0,0,0,0,0,1,0,1,1
25352479,0,0,0,0,0,0,0,0,0,1,0,1,1
25352646,0,0,0,0,0,0,0,0,0,1,0,0,0
25352994,0,0,0,0,0,0,0,0,0,1,0,0,1
25353399,0,0,0,0,0,0,0,0,0,1,1,1,0
25353988,0,0,0,0,0,0,0,0,0,1,1,0,0
25354045,0,0,0,0,0,0,0,0,0,1,1,0,0
25354274,0,0,0,0,0,0,0,0,0,1,0,0,0
25354573,0,0,0,0,0,0,0,0,0,1,0,0,0
25354738,0,0,0,0,0,0,0,0,0,1,0,0,0
25354763,0,0,0,0,0,0,0,0,0,1,0,1,0
25354989,0,0,0,0,0,0,0,0,0,1,1,0,0
25355423,0,0,0,0,0,0,0,0,0,1,0,1,1
25355535,0,0,0,0,0,0,0,0,0,1,0,1,0
25355625,0,0,0,0,0,0,0,0,0,1,0,1,0
25355672,0,0,0,0,0,0,0,0,0,1,0,1,1
25355819,0,0,0,0,0,0,0,0,0,1,1,0,0
25356024,0,0,0,0,0,0,0,0,0,1,0,1,0
25356161,0,0,0,0,0,0,0,0,0,1,0,1,1
25356209,0,0,0,0,0,0,0,0,0,1,1,0,0
25356283,0,0,0,0,0,0,0,0,0,1,1,0,0
25356398,0,0,0,0,0,0,0,0,0,1,1,1,1
25356743,0,0,0,0,0,0,0,0,0,1,0,1,0
25356810,0,0,0,0,0,0,0,0,0,1,0,1,0
25356937,0,0,0,0,0,0,0,0,0,1,0,0,0
25356976,0,0,0,0,0,0,0,0,0,1,1,1,0
25357062,0,0,0,0,0,0,0,0,0,1,0,1,1
25357334,0,0,0,0,0,0,0,0,0,1,0,1,0
25358147,0,0,0,0,0,0,0,0,0,1,1,1,1
25358596,0,0,0,0,0,0,0,0,0,1,0,1,0
25358629,0,0,0,0,0,0,0,0,0,1,0,1,1
25359237,0,0,0,0,0,0,0,0,0,1,1,0,0
25359273,0,0,0,0,0,0,0,0,0,1,0,0,0
25359427,0,0,0,0,0,0,0,0,0,1,0,0,0
25360165,0,0,0,0,0,0,0,0,0,1,0,1,1
25360319,0,0,0,0,0,0,0,0,0,1,0,1,1
25360605,0,0,0,0,0,0,0,0,0,1,0,1,1
25360622,0,0,0,0,0,0,0,0,0,1,0,0,0
25360787,0,0,0,0,0,0,0,0,0,1,1,0,0
25360932,0,0,0,0,0,0,0,0,0,1,0,1,0
25361094,0,0,0,0,0,0,0,0,0,1,1,0,0
25361198,0,0,0,0,0,0,0,0,0,1,0,1,1
25361578,0,0,0,0,0,0,0,0,0,1,0,1,1
25361651,0,0,0,0,0,0,0,0,0,1,0,0,0
25361781,0,0,0,0,0,0,0,0,0,1,0,1,0
25361791,0,0,0,0,0,0,0,0,0,1,0,0,0
25362083,0,0,0,0,0,0,0,0,0,1,0,1,1
25362723,0,0,0,0,0,0,0,0,0,1,0,0,0
25363036,0,0,0,0,0,0,0,0,0,1,0,1,0
25363388,0,0,0,0,0,0,0,0,0,1,0,1,0
25363482,0,0,0,0,0,0,0,0,0,1,0,0,0
25364049,0,0,0,0,0,0,0,0,0,1,0,1,1
25364090,0,0,0,0,0,0,0,0,0,1,0,0,0
25364129,0,0,0,0,0,0,0,0,0,1,0,0,0
25364462,0,0,0,0,0,0,0,0,0,1,0,1,1
25364667,0,0,0,0,0,0,0,0,0,1,0,1,1
25364919,0,0,0,0,0,0,0,0,0,1,1,1,0
25365568,0,0,0,0,0,0,0,0,0,1,0,1,1
25365638,0,0,0,0,0,0,0,0,0,1,0,1,1
25365818,0,0,0,0,0,0,0,0,0,1,0,1,0
25366261,0,0,0,0,0,0,0,0,0,1,1,1,0
25366263,0,0,0,0,0,0,0,0,0,1,1,0,0
25366546,0,0,0,0,0,0,0,0,0,1,0,0,0
25366944,0,0,0,0,0,0,0,0,0,1,0,0,0
25367183,0,0,0,0,0,0,0,0,0,1,0,0,0
25367273,0,0,0,0,0,0,0,0,0,1,0,1,0
25367668,0,0,0,0,0,0,0,0,0,1,0,0,0
25368111,0,0,0,0,0,0,0,0,0,1,0,0,0
25368216,0,0,0,0,0,0,0,0,0,1,0,0,0
25368446,0,0,0,0,0,0,0,0,0,1,0,1,1
25368514,0,0,0,0,0,0,0,0,0,1,0,1,1
25368530,0,0,0,0,0,0,0,0,0,1,0,0,0
25368567,0,0,0,0,0,0,0,0,0,1,0,1,0
25368613,0,0,0,0,0,0,0,0,0,1,0,1,0
25368614,0,0,0,0,0,0,0,0,0,1,0,1,1
25368712,0,0,0,0,0,0,0,0,0,1,1,0,1
25368899,0,0,0,0,0,0,0,0,0,1,1,1,1
25368904,0,0,0,0,0,0,0,0,0,1,0,1,1
25369363,0,0,0,0,0,0,0,0,0,1,0,1,1
25370074,0,0,0,0,0,0,0,0,0,1,1,1,1
25370760,0,0,0,0,0,0,0,0,0,1,0,0,1
25370872,0,0,0,0,0,0,0,0,0,1,0,0,1
25371243,0,0,0,0,0,0,0,0,0,1,0,0,0
25371426,0,0,0,0,0,0,0,0,0,1,0,1,0
25371484,0,0,0,0,0,0,0,0,0,1,0,1,0
25371879,0,0,0,0,0,0,0,0,0,1,0,0,1
25371899,0,0,0,0,0,0,0,0,0,1,0,1,1
25371923,0,0,0,0,0,0,0,0,0,1,0,1,0
25372162,0,0,0,0,0,0,0,0,0,1,0,0,0
25372181,0,0,0,0,0,0,0,0,0,1,1,1,0
25372249,0,0,0,0,0,0,0,0,0,1,0,1,1
25372380,0,0,0,0,0,0,0,0,0,1,1,1,0
25372550,0,0,0,0,0,0,0,0,0,1,0,1,1
25372619,0,0,0,0,0,0,0,0,0,1,0,1,1
25373111,0,0,0,0,0,0,0,0,0,1,0,0,0
25373313,0,0,0,0,0,0,0,0,0,1,0,0,0
25373801,0,0,0,0,0,0,0,0,0,1,1,1,0
25374241,0,0,0,0,0,0,0,0,0,1,0,1,1
25374248,0,0,0,0,0,0,0,0,0,1,0,1,0
25374339,0,0,0,0,0,0,0,0,0,1,0,1,0
25374595,0,0,0,0,0,0,0,0,0,1,0,0,0
25374833,0,0,0,0,0,0,0,0,0,1,0,1,1
25375187,0,0,0,0,0,0,0,0,0,1,0,1,0
25376333,0,0,0,0,0,0,0,0,0,1,0,1,1
25376335,0,0,0,0,0,0,0,0,0,1,0,1,1
25376541,0,0,0,0,0,0,0,0,0,1,0,1,0
25376595,0,0,0,0,0,0,0,0,0,1,0,1,1
25376853,0,0,0,0,0,0,0,0,0,1,0,0,1
25377039,0,0,0,0,0,0,0,0,0,1,0,0,0
25377374,0,0,0,0,0,0,0,0,0,1,0,1,0
25377689,0,0,0,0,0,0,0,0,0,1,1,0,0
25377810,0,0,0,0,0,0,0,0,0,1,0,1,1
25377843,0,0,0,0,0,0,0,0,0,1,0,1,0
25378107,0,0,0,0,0,0,0,0,0,1,0,0,1
25378143,0,0,0,0,0,0,0,0,0,1,1,1,0
25378299,0,0,0,0,0,0,0,0,0,1,0,0,0
25379087,0,0,0,0,0,0,0,0,0,1,0,1,0
25379262,0,0,0,0,0,0,0,0,0,1,0,0,0
25379265,0,0,0,0,0,0,0,0,0,1,0,1,1
25379589,0,0,0,0,0,0,0,0,0,1,1,0,0
25379780,0,0,0,0,0,0,0,0,0,1,1,0,0
25380045,0,0,0,0,0,0,0,0,0,1,0,0,0
25380109,0,0,0,0,0,0,0,0,0,1,0,1,1
25380284,0,0,0,0,0,0,0,0,0,1,0,1,0
25380628,0,0,0,0,0,0,0,0,0,1,0,1,1
25380852,0,0,0,0,0,0,0,0,0,1,0,1,1
25381318,0,0,0,0,0,0,0,0,0,1,0,0,0
25381893,0,0,0,0,0,0,0,0,0,1,0,0,0
25383005,0,0,0,0,0,0,0,0,0,1,0,1,0
25383566,0,0,0,0,0,0,0,0,0,1,1,1,1
25384135,0,0,0,0,0,0,0,0,0,1,0,0,0
25384286,0,0,0,0,0,0,0,0,0,1,0,1,1
25384448,0,0,0,0,0,0,0,0,0,1,0,1,0
25384736,0,0,0,0,0,0,0,0,0,1,0,0,0
25384795,0,0,0,0,0,0,0,0,0,1,0,1,0
25384810,0,0,0,0,0,0,0,0,0,1,0,1,1
25384822,0,0,0,0,0,0,0,0,0,1,0,1,0
25385011,0,0,0,0,0,0,0,0,0,1,0,1,1
25385367,0,0,0,0,0,0,0,0,0,1,0,1,1
25385368,0,0,0,0,0,0,0,0,0,1,0,1,0
25386036,0,0,0,0,0,0,0,0,0,1,0,1,1
25386172,0,0,0,0,0,0,0,0,0,1,0,1,1
25386404,0,0,0,0,0,0,0,0,0,1,0,0,1
25388013,0,0,0,0,0,0,0,0,0,1,0,1,1
25388735,0,0,0,0,0,0,0,0,0,1,0,1,1
25388738,0,0,0,0,0,0,0,0,0,1,1,1,0
25389117,0,0,0,0,0,0,0,0,0,1,0,1,1
25389138,0,0,0,0,0,0,0,0,0,1,0,0,0
25389333,0,0,0,0,0,0,0,0,0,1,0,1,0
25389367,0,0,0,0,0,0,0,0,0,1,0,1,1
25389440,0,0,0,0,0,0,0,0,0,1,0,1,1
25389874,0,0,0,0,0,0,0,0,0,1,0,0,1
25390549,0,0,0,0,0,0,0,0,0,1,0,1,1
25391492,0,0,0,0,0,0,0,0,0,1,1,1,1
25391961,0,0,0,0,0,0,0,0,0,1,0,1,0
25392321,0,0,0,0,0,0,0,0,0,1,1,1,1
25393228,0,0,0,0,0,0,0,0,0,1,1,1,0
25393601,0,0,0,0,0,0,0,0,0,1,0,1,0
25393769,0,0,0,0,0,0,0,0,0,1,0,1,1
25394329,0,0,0,0,0,0,0,0,0,1,0,1,1
25395709,0,0,0,0,0,0,0,0,0,1,0,0,0
25395813,0,0,0,0,0,0,0,0,0,1,0,1,1
25396867,0,0,0,0,0,0,0,0,0,1,0,0,0
25397080,0,0,0,0,0,0,0,0,0,1,1,0,0
25397885,0,0,0,0,0,0,0,0,0,1,1,1,0
25398673,0,0,0,0,0,0,0,0,0,1,0,1,1
25399803,0,0,0,0,0,0,0,0,0,1,0,1,1
25400284,0,0,0,0,0,0,0,0,0,1,0,1,1
25400295,0,0,0,0,0,0,0,0,0,1,0,0,0
25400666,0,0,0,0,0,0,0,0,0,1,0,1,0
25400981,0,0,0,0,0,0,0,0,0,1,0,1,0
25401018,0,0,0,0,0,0,0,0,0,1,1,0,1
25401069,0,0,0,0,0,0,0,0,0,1,1,1,0
25401264,0,0,0,0,0,0,0,0,0,1,0,0,0
25401284,0,0,0,0,0,0,0,0,0,1,0,1,1
25401558,0,0,0,0,0,0,0,0,0,1,1,1,1
25401799,0,0,0,0,0,0,0,0,0,1,1,0,0
25401958,0,0,0,0,0,0,0,0,0,1,0,0,0
25402034,0,0,0,0,0,0,0,0,0,1,0,1,0
25402602,0,0,0,0,0,0,0,0,0,1,0,1,0
25402720,0,0,0,0,0,0,0,0,0,1,0,1,1
25403386,0,0,0,0,0,0,0,0,0,1,0,1,1
25403426,0,0,0,0,0,0,0,0,0,1,0,1,0
25403612,0,0,0,0,0,0,0,0,0,1,1,0,0
25403728,0,0,0,0,0,0,0,0,0,1,1,0,0
25403814,0,0,0,0,0,0,0,0,0,1,0,0,0
25403825,0,0,0,0,0,0,0,0,0,1,0,0,0
25404038,0,0,0,0,0,0,0,0,0,1,0,1,0
25404713,0,0,0,0,0,0,0,0,0,1,0,1,1
25404771,0,0,0,0,0,0,0,0,0,1,0,1,1
25404937,0,0,0,0,0,0,0,0,0,1,0,1,0
25405035,0,0,0,0,0,0,0,0,0,1,1,1,1
25405227,0,0,0,0,0,0,0,0,0,1,0,1,0
25405310,0,0,0,0,0,0,0,0,0,1,0,0,1
25405422,0,0,0,0,0,0,0,0,0,1,0,0,0
25405673,0,0,0,0,0,0,0,0,0,1,0,1,1
25405803,0,0,0,0,0,0,0,0,0,1,0,1,1
25405813,0,0,0,0,0,0,0,0,0,1,0,0,1
25406148,0,0,0,0,0,0,0,0,0,1,0,1,0
25406470,0,0,0,0,0,0,0,0,0,1,0,0,1
25406480,0,0,0,0,0,0,0,0,0,1,0,0,0
25406844,0,0,0,0,0,0,0,0,0,1,0,0,1
25407023,0,0,0,0,0,0,0,0,0,1,0,1,0
25407268,0,0,0,0,0,0,0,0,0,1,0,0,0
25407925,0,0,0,0,0,0,0,0,0,1,0,1,1
25407932,0,0,0,0,0,0,0,0,0,1,0,1,1
25408320,0,0,0,0,0,0,0,0,0,1,0,1,1
25408722,0,0,0,0,0,0,0,0,0,1,0,0,1
25408786,0,0,0,0,0,0,0,0,0,1,1,1,1
25409655,0,0,0,0,0,0,0,0,0,1,1,1,1
25410435,0,0,0,0,0,0,0,0,0,1,0,1,1
25411253,0,0,0,0,0,0,0,0,0,1,1,1,1
25411653,0,0,0,0,0,0,0,0,0,1,0,1,0
25411743,0,0,0,0,0,0,0,0,0,1,0,0,0
25411848,0,0,0,0,0,0,0,0,0,1,0,1,1
25411867,0,0,0,0,0,0,0,0,0,1,0,0,0
25412167,0,0,0,0,0,0,0,0,0,1,0,0,0
25414562,0,0,0,0,0,0,0,0,0,1,0,1,1
25414574,0,0,0,0,0,0,0,0,0,1,0,0,0
25414854,0,0,0,0,0,0,0,0,0,1,0,1,1
25415190,0,0,0,0,0,0,0,0,0,1,0,0,0
25415474,0,0,0,0,0,0,0,0,0,1,0,1,1
25415888,0,0,0,0,0,0,0,0,0,1,0,1,0
25415948,0,0,0,0,0,0,0,0,0,1,1,1,1
25416117,0,0,0,0,0,0,0,0,0,1,0,1,1
25416131,0,0,0,0,0,0,0,0,0,1,0,1,1
25416338,0,0,0,0,0,0,0,0,0,1,1,1,0
25416454,0,0,0,0,0,0,0,0,0,1,0,1,0
25416493,0,0,0,0,0,0,0,0,0,1,0,1,1
25416495,0,0,0,0,0,0,0,0,0,1,0,1,1
25416983,0,0,0,0,0,0,0,0,0,1,0,1,1
25417467,0,0,0,0,0,0,0,0,0,1,0,1,1
25417553,0,0,0,0,0,0,0,0,0,1,0,1,0
25417730,0,0,0,0,0,0,0,0,0,1,0,0,0
25418273,0,0,0,0,0,0,0,0,0,1,0,0,0
25418541,0,0,0,0,0,0,0,0,0,1,0,1,0
25418738,0,0,0,0,0,0,0,0,0,1,0,0,0
25418785,0,0,0,0,0,0,0,0,0,1,1,0,0
25419028,0,0,0,0,0,0,0,0,0,1,1,0,1
25419249,0,0,0,0,0,0,0,0,0,1,0,1,1
25419267,0,0,0,0,0,0,0,0,0,1,0,1,1
25419611,0,0,0,0,0,0,0,0,0,1,0,1,1
25419705,0,0,0,0,0,0,0,0,0,1,0,1,0
25419730,0,0,0,0,0,0,0,0,0,1,1,1,0
25419810,0,0,0,0,0,0,0,0,0,1,0,1,1
25420383,0,0,0,0,0,0,0,0,0,1,1,1,1
25420573,0,0,0,0,0,0,0,0,0,1,0,1,1
25420736,0,0,0,0,0,0,0,0,0,1,0,1,1
25421012,0,0,0,0,0,0,0,0,0,1,0,0,0
25421134,0,0,0,0,0,0,0,0,0,1,0,1,1
25421515,0,0,0,0,0,0,0,0,0,1,0,1,0
25421682,0,0,0,0,0,0,0,0,0,1,0,1,1
25422150,0,0,0,0,0,0,0,0,0,1,1,0,0
25422152,0,0,0,0,0,0,0,0,0,1,0,0,0
25422249,0,0,0,0,0,0,0,0,0,1,0,1,0
25422445,0,0,0,0,0,0,0,0,0,1,1,0,0
25422467,0,0,0,0,0,0,0,0,0,1,1,0,0
25423369,0,0,0,0,0,0,0,0,0,1,0,1,1
25423916,0,0,0,0,0,0,0,0,0,1,0,1,0
25424208,0,0,0,0,0,0,0,0,0,1,0,1,1
25424280,0,0,0,0,0,0,0,0,0,1,1,1,1
25424357,0,0,0,0,0,0,0,0,0,1,1,1,1
25424418,0,0,0,0,0,0,0,0,0,1,1,0,1
25424874,0,0,0,0,0,0,0,0,0,1,0,0,0
25425010,0,0,0,0,0,0,0,0,0,1,0,1,1
25425199,0,0,0,0,0,0,0,0,0,1,0,1,1
25425310,0,0,0,0,0,0,0,0,0,1,1,0,0
25425888,0,0,0,0,0,0,0,0,0,1,0,1,1
25426000,0,0,0,0,0,0,0,0,0,1,0,1,1
25426183,0,0,0,0,0,0,0,0,0,1,0,1,0
25426366,0,0,0,0,0,0,0,0,0,1,1,1,0
25426937,0,0,0,0,0,0,0,0,0,1,0,0,0
25427231,0,0,0,0,0,0,0,0,0,1,0,1,1
25427457,0,0,0,0,0,0,0,0,0,1,0,0,0
25428049,0,0,0,0,0,0,0,0,0,1,0,0,0
25428182,0,0,0,0,0,0,0,0,0,1,0,1,1
25428304,0,0,0,0,0,0,0,0,0,1,0,1,0
25428522,0,0,0,0,0,0,0,0,0,1,1,0,0
25429224,0,0,0,0,0,0,0,0,0,1,0,1,1
25429254,0,0,0,0,0,0,0,0,0,1,0,1,0
25429842,0,0,0,0,0,0,0,0,0,1,0,1,0
25430075,0,0,0,0,0,0,0,0,0,1,1,1,0
25430125,0,0,0,0,0,0,0,0,0,1,0,1,0
25430521,0,0,0,0,0,0,0,0,0,1,1,1,1
25430707,0,0,0,0,0,0,0,0,0,1,0,1,0
25431021,0,0,0,0,0,0,0,0,0,1,0,1,0
25431045,0,0,0,0,0,0,0,0,0,1,0,0,0
25431200,0,0,0,0,0,0,0,0,0,1,0,1,0
25431569,0,0,0,0,0,0,0,0,0,1,0,0,0
25431671,0,0,0,0,0,0,0,0,0,1,0,1,0
25431885,0,0,0,0,0,0,0,0,0,1,0,1,0
25432340,0,0,0,0,0,0,0,0,0,1,0,1,0
25432727,0,0,0,0,0,0,0,0,0,1,0,1,0
25433011,0,0,0,0,0,0,0,0,0,1,1,1,1
25433435,0,0,0,0,0,0,0,0,0,1,0,1,1
25433462,0,0,0,0,0,0,0,0,0,1,0,0,0
25433547,0,0,0,0,0,0,0,0,0,1,1,1,1
25433978,0,0,0,0,0,0,0,0,0,1,0,1,0
25434095,0,0,0,0,0,0,0,0,0,1,0,0,0
25434878,0,0,0,0,0,0,0,0,0,1,0,1,0
25435379,0,0,0,0,0,0,0,0,0,1,0,0,0
25435410,0,0,0,0,0,0,0,0,0,1,0,1,1
25435538,0,0,0,0,0,0,0,0,0,1,0,0,0
25435812,0,0,0,0,0,0,0,0,0,1,0,0,0
25437417,0,0,0,0,0,0,0,0,0,1,0,0,0
25437826,0,0,0,0,0,0,0,0,0,1,0,0,0
25437833,0,0,0,0,0,0,0,0,0,1,0,1,0
25438105,0,0,0,0,0,0,0,0,0,1,0,0,0
25438609,0,0,0,0,0,0,0,0,0,1,0,1,1
25439314,0,0,0,0,0,0,0,0,0,1,0,0,0
25439499,0,0,0,0,0,0,0,0,0,1,0,1,0
25440000,0,0,0,0,0,0,0,0,0,1,0,1,0
25440502,0,0,0,0,0,0,0,0,0,1,0,1,0
25440768,0,0,0,0,0,0,0,0,0,1,0,1,0
25441020,0,0,0,0,0,0,0,0,0,1,0,1,1
25441488,0,0,0,0,0,0,0,0,0,1,0,1,1
25441775,0,0,0,0,0,0,0,0,0,1,1,1,0
25441863,0,0,0,0,0,0,0,0,0,1,1,1,0
25441871,0,0,0,0,0,0,0,0,0,1,0,1,0
25442074,0,0,0,0,0,0,0,0,0,1,0,1,0
25442223,0,0,0,0,0,0,0,0,0,1,0,1,1
25442542,0,0,0,0,0,0,0,0,0,1,0,0,0
25443013,0,0,0,0,0,0,0,0,0,1,1,1,1
25443052,0,0,0,0,0,0,0,0,0,1,0,1,0
25443138,0,0,0,0,0,0,0,0,0,1,0,0,0
25443651,0,0,0,0,0,0,0,0,0,1,0,1,1
25443846,0,0,0,0,0,0,0,0,0,1,0,1,0
25444890,0,0,0,0,0,0,0,0,0,1,0,1,0
25445049,0,0,0,0,0,0,0,0,0,1,0,1,0
25445238,0,0,0,0,0,0,0,0,0,1,0,1,0
25446227,0,0,0,0,0,0,0,0,0,1,0,0,0
25446287,0,0,0,0,0,0,0,0,0,1,0,1,0
25446771,0,0,0,0,0,0,0,0,0,1,0,1,1
25447369,0,0,0,0,0,0,0,0,0,1,0,0,0
25447748,0,0,0,0,0,0,0,0,0,1,1,0,1
25448465,0,0,0,0,0,0,0,0,0,1,0,0,1
25449122,0,0,0,0,0,0,0,0,0,1,0,0,1
25449253,0,0,0,0,0,0,0,0,0,1,0,1,1
25449528,0,0,0,0,0,0,0,0,0,1,0,0,0
25449811,0,0,0,0,0,0,0,0,0,1,0,1,1
25449852,0,0,0,0,0,0,0,0,0,1,0,1,0
25450115,0,0,0,0,0,0,0,0,0,1,0,1,0
25450489,0,0,0,0,0,0,0,0,0,1,0,1,0
25450680,0,0,0,0,0,0,0,0,0,1,0,1,1
25450892,0,0,0,0,0,0,0,0,0,1,0,0,0
25451760,0,0,0,0,0,0,0,0,0,1,0,1,1
25451788,0,0,0,0,0,0,0,0,0,1,1,0,0
25451858,0,0,0,0,0,0,0,0,0,1,0,0,0
25452262,0,0,0,0,0,0,0,0,0,1,0,0,0
25452292,0,0,0,0,0,0,0,0,0,1,0,1,0
25452330,0,0,0,0,0,0,0,0,0,1,1,0,0
25452384,0,0,0,0,0,0,0,0,0,1,0,1,1
25452684,0,0,0,0,0,0,0,0,0,1,0,1,0
25453757,0,0,0,0,0,0,0,0,0,1,0,1,0
25454380,0,0,0,0,0,0,0,0,0,1,0,1,0
25454717,0,0,0,0,0,0,0,0,0,1,0,0,0
25454992,0,0,0,0,0,0,0,0,0,1,0,1,1
25455236,0,0,0,0,0,0,0,0,0,1,1,0,1
25456401,0,0,0,0,0,0,0,0,0,1,0,0,0
25456556,0,0,0,0,0,0,0,0,0,1,1,1,0
25456792,0,0,0,0,0,0,0,0,0,1,0,0,0
25457041,0,0,0,0,0,0,0,0,0,1,1,0,1
25457348,0,0,0,0,0,0,0,0,0,1,0,1,0
25457567,0,0,0,0,0,0,0,0,0,1,0,1,0
25457592,0,0,0,0,0,0,0,0,0,1,0,1,1
25457964,0,0,0,0,0,0,0,0,0,1,0,0,0
25458036,0,0,0,0,0,0,0,0,0,1,0,0,0
25458068,0,0,0,0,0,0,0,0,0,1,0,1,0
25458096,0,0,0,0,0,0,0,0,0,1,0,1,1
25458797,0,0,0,0,0,0,0,0,0,1,1,0,0
25459173,0,0,0,0,0,0,0,0,0,1,0,1,0
25459875,0,0,0,0,0,0,0,0,0,1,0,0,0
25459878,0,0,0,0,0,0,0,0,0,1,0,0,0
25459927,0,0,0,0,0,0,0,0,0,1,0,1,1
25460248,0,0,0,0,0,0,0,0,0,1,0,0,0
25460344,0,0,0,0,0,0,0,0,0,1,0,0,0
25460461,0,0,0,0,0,0,0,0,0,1,0,0,1
25460891,0,0,0,0,0,0,0,0,0,1,0,0,0
25460968,0,0,0,0,0,0,0,0,0,1,0,0,0
25461365,0,0,0,0,0,0,0,0,0,1,0,0,0
25461554,0,0,0,0,0,0,0,0,0,1,0,1,1
25461560,0,0,0,0,0,0,0,0,0,1,0,1,1
25461612,0,0,0,0,0,0,0,0,0,1,0,1,0
25462142,0,0,0,0,0,0,0,0,0,1,0,0,0
25465041,0,0,0,0,0,0,0,0,0,1,1,0,0
25465089,0,0,0,0,0,0,0,0,0,1,0,1,1
25465615,0,0,0,0,0,0,0,0,0,1,0,0,1
25465647,0,0,0,0,0,0,0,0,0,1,0,0,0
25466163,0,0,0,0,0,0,0,0,0,1,0,1,0
25466360,0,0,0,0,0,0,0,0,0,1,0,1,0
25467166,0,0,0,0,0,0,0,0,0,1,1,0,0
25468153,0,0,0,0,0,0,0,0,0,1,0,1,1
25468699,0,0,0,0,0,0,0,0,0,1,0,1,0
25468966,0,0,0,0,0,0,0,0,0,1,0,0,0
